CountyState,ActivityYear,ResultMeasureValue,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure
Cook County-Minnesota,2013,0.015809018567639256,47.824110218355436,-90.41813498405834
Cook County-Minnesota,2014,0.3115608695652174,47.864438230434786,-90.36840741304347
Cook County-Minnesota,2015,0.024881542699724517,47.853069315151515,-90.28623959556474
Cook County-Minnesota,2016,0.01461919642857143,47.86701184375,-90.34924857142857
Cook County-Minnesota,2017,0.015456306306306306,47.86990782306306,-90.36587308211712
Cook County-Minnesota,2018,0.016507329842931937,47.86786110471204,-90.31236958115183
Cook County-Minnesota,2019,0.016396521739130435,47.87840431564609,-90.34740928283478
Cook County-Minnesota,2020,0.013108571428571428,47.87860226245214,-90.32576945540501
Cook County-Minnesota,2021,0.01957303370786517,47.88628016803371,-90.43405508477528
Cook County-Minnesota,2022,0.036211956521739135,47.86835477717391,-90.39369715217391
Cook County-Minnesota,2023,0.0299,47.96195817,-89.75838118799999
Cortland County-New York,2010,0.030666666666666665,42.43463333333333,-76.00660370333334
Cortland County-New York,2012,0.033,42.4316,-75.992105555
Cortland County-New York,2013,0.0402,42.63066889,-76.127442222
Cortland County-New York,2014,0.14934999999999998,42.447,-76.0032
Cortland County-New York,2016,0.017,42.4225,-75.94861111
Cortland County-New York,2017,0.028,42.4225,-75.94861111
Coshocton County-Ohio,2010,0.043621848739495796,40.33637593277311,-81.95142231932773
Coshocton County-Ohio,2011,0.04611111111111112,40.329566888888884,-81.93889133333333
Coshocton County-Ohio,2012,0.08499999999999999,40.2494,-81.77135
Coshocton County-Ohio,2014,0.04462962962962963,40.178962962962956,-81.77812394444445
Coshocton County-Ohio,2015,0.087125,40.2237625,-81.8703125
Cottonwood County-Minnesota,2010,0.13108333333333333,43.98132533333333,-95.14425475
Cottonwood County-Minnesota,2011,0.2178571428571429,43.92173185714286,-95.17570428571427
Cottonwood County-Minnesota,2012,0.235,43.96463175,-95.18533475
Cottonwood County-Minnesota,2013,0.17706249999999998,43.96463175,-95.18533475
Cottonwood County-Minnesota,2014,0.18167441860465117,43.88941351162791,-95.20288279069767
Cottonwood County-Minnesota,2015,0.10903846153846154,43.911618230769236,-95.17523955769231
Cottonwood County-Minnesota,2016,0.11551785714285714,43.947151187500005,-95.05986691964286
Cottonwood County-Minnesota,2017,0.1188780487804878,44.109492780487805,-95.28455726829267
Cottonwood County-Minnesota,2018,0.08833333333333333,44.116997,-95.27151966666666
Cottonwood County-Minnesota,2019,0.17354545454545456,44.13071609090909,-95.25877909090909
Cottonwood County-Minnesota,2020,0.20114285714285712,44.093652142857145,-95.30415671428571
Cottonwood County-Minnesota,2022,0.086,43.876521,-95.098993
Crawford County-Illinois,2010,0.28844444444444445,39.03828333333334,-87.73243000000001
Crawford County-Illinois,2011,0.23578666666666667,39.039415504000004,-87.74921211733334
Crawford County-Illinois,2012,0.18244444444444444,39.03828333333334,-87.73243000000001
Crawford County-Illinois,2013,0.22368,39.03189386666667,-87.7152884
Crawford County-Illinois,2014,0.19763461538461538,39.03552192307693,-87.7354076923077
Crawford County-Illinois,2015,0.20175925925925925,39.03828333333334,-87.73243000000001
Crawford County-Illinois,2016,0.19043037974683544,39.02140217213924,-87.77667090594936
Crawford County-Illinois,2017,0.1786851851851852,39.03828333333334,-87.73243000000001
Crawford County-Illinois,2018,0.21243333333333334,39.03664966666667,-87.71707066666666
Crawford County-Illinois,2019,0.16790625,39.05734,-87.62624500000001
Crawford County-Illinois,2020,0.19,39.05734,-87.62624500000001
Crawford County-Illinois,2021,0.13985,39.065942230000005,-87.68033683
Crawford County-Illinois,2022,0.1665625,39.05734,-87.62624500000001
Crawford County-Michigan,2014,0.02275,44.66993,-84.38133
Crawford County-Ohio,2011,0.1840952380952381,40.83489457142857,-82.796726
Crawford County-Ohio,2012,0.14400000000000002,40.831193666666664,-82.79682173333335
Crawford County-Ohio,2013,0.1306,40.88755545,-82.91159485
Crawford County-Ohio,2014,0.3718571428571429,40.887760285714286,-82.91685757142857
Crawford County-Pennsylvania,2010,0.04667857142857142,41.60120357142857,-80.1205
Crawford County-Pennsylvania,2011,0.04226666666666667,41.54626666666666,-80.29518
Crawford County-Pennsylvania,2012,0.0499,41.5432,-80.30555000000001
Crawford County-Pennsylvania,2013,0.03564285714285714,41.5432,-80.30555000000001
Crawford County-Pennsylvania,2014,0.05,41.5432,-80.30555000000001
Crawford County-Pennsylvania,2015,0.04864285714285714,41.5432,-80.30555000000001
Crawford County-Pennsylvania,2016,0.08054545454545455,41.54738181818181,-80.2914090909091
Crawford County-Pennsylvania,2017,0.05868421052631579,41.60445789473684,-80.1736052631579
Crawford County-Pennsylvania,2018,0.22383333333333333,41.74118333333334,-80.41821111111112
Crawford County-Pennsylvania,2019,0.03934782608695652,41.60737391304348,-80.24296086956522
Crawford County-Pennsylvania,2020,0.05777777777777778,41.54831111111111,-80.28826666666667
Crawford County-Pennsylvania,2021,0.046,41.5432,-80.30555000000001
Crawford County-Pennsylvania,2022,0.04757142857142858,41.53662857142857,-80.32777142857142
Crawford County-Wisconsin,2010,0.122,43.003816,-91.052002
Crawford County-Wisconsin,2011,0.106765,43.003816,-91.052002
Crawford County-Wisconsin,2012,0.05472366666666667,43.003816,-91.052002
Crawford County-Wisconsin,2013,0.08779999999999999,43.003816,-91.052002
Crawford County-Wisconsin,2014,0.0742999999999999,43.003816,-91.052002
Crawford County-Wisconsin,2018,0.049308333333333336,43.383795,-90.87030349999999
Crawford County-Wisconsin,2019,0.03282,43.366898199999994,-90.8894766
Crawford County-Wisconsin,2020,0.0773080459770115,43.27726831034483,-90.890523045977
Crawford County-Wisconsin,2021,0.044500000000000005,43.3308841559633,-90.91498188073395
Crawford County-Wisconsin,2022,0.05772446808510638,43.32203990425532,-90.89536925531914
Crawford County-Wisconsin,2023,0.0473325,43.3066403375,-90.91787386249999
Crawford County-Wisconsin,2024,0.04105,43.196922,-90.979497
Crow Wing County-Minnesota,2010,0.029262295081967215,46.600324019374064,-94.11497143964233
Crow Wing County-Minnesota,2011,0.02826121794871795,46.556336935897434,-94.09223313301283
Crow Wing County-Minnesota,2012,0.03158032786885246,46.56566199016393,-94.07045324918033
Crow Wing County-Minnesota,2013,0.023890756302521007,46.58157393487395,-94.11421985714286
Crow Wing County-Minnesota,2014,0.02145816733067729,46.561429079681275,-94.10674566334662
Crow Wing County-Minnesota,2015,0.02431161971830986,46.57060331866197,-94.10485102288732
Crow Wing County-Minnesota,2016,0.03674171195652174,46.525594209239124,-94.08502895380434
Crow Wing County-Minnesota,2017,0.03509425625920471,46.53853320176731,-94.08812530044182
Crow Wing County-Minnesota,2018,0.03250825688073394,46.55697207889908,-94.12477743302753
Crow Wing County-Minnesota,2019,0.0275156862745098,46.56089438627451,-94.13188457254901
Crow Wing County-Minnesota,2020,0.021737815126050417,46.561193512605044,-94.1575457210084
Crow Wing County-Minnesota,2021,0.02561101243339254,46.56493280817052,-94.14396552753108
Crow Wing County-Minnesota,2022,0.027616731517509728,46.558776470817115,-94.1377645
Cumberland County-Illinois,2010,0.19061111111111112,39.34419,-88.17068
Cumberland County-Illinois,2011,0.15361538461538463,39.33282692307692,-88.16095076923078
Cumberland County-Illinois,2012,0.17010526315789476,39.35466894736842,-88.31963263157895
Cumberland County-Illinois,2013,0.15483333333333332,39.34419,-88.17068
Cumberland County-Illinois,2014,0.19255555555555556,39.34419,-88.17068
Cumberland County-Illinois,2015,0.20311111111111113,39.34419,-88.17068
Cumberland County-Illinois,2016,0.11574,39.278675856,-88.189749504
Cumberland County-Illinois,2017,0.17261111111111113,39.34419,-88.17068
Cumberland County-Illinois,2018,0.18072222222222223,39.34419,-88.17068
Cumberland County-Illinois,2019,0.1289375,39.34419,-88.17068
Cumberland County-Illinois,2020,0.12128571428571429,39.34418999999999,-88.17068000000002
Cumberland County-Illinois,2021,0.11110714285714285,39.28006094285714,-88.20007062857144
Cumberland County-Illinois,2022,0.203,39.35797384615385,-88.36661000000001
Cumberland County-Pennsylvania,2010,0.04640909090909091,40.2424,-77.04545227272727
Cumberland County-Pennsylvania,2011,0.046513513513513516,40.255,-77.0189
Cumberland County-Pennsylvania,2012,0.046972972972972975,40.255,-77.0189
Cumberland County-Pennsylvania,2013,0.0499,40.255,-77.0189
Cumberland County-Pennsylvania,2014,0.027200000000000002,40.255,-77.0189
Cumberland County-Pennsylvania,2015,0.045283333333333335,40.25404,-77.02023333333334
Cumberland County-Pennsylvania,2016,0.03998876404494382,40.21673707865168,-77.18988651685393
Cumberland County-Pennsylvania,2017,0.0397936507936508,40.234874931111115,-77.10055231047619
Cumberland County-Pennsylvania,2018,0.03741071428571429,40.205925,-77.12595535714286
Cumberland County-Pennsylvania,2019,0.03185123966942149,40.17822148760331,-77.2917867768595
Cumberland County-Pennsylvania,2020,0.02811764705882353,40.20290588235294,-77.07760980392158
Cumberland County-Pennsylvania,2021,0.037038461538461534,40.22427115384615,-77.06052692307694
Cumberland County-Pennsylvania,2022,0.04646666666666666,40.255,-77.0189
Cuyahoga County-Ohio,2010,0.11163636363636363,41.422081818181816,-81.66705454545455
Cuyahoga County-Ohio,2011,0.08972222222222222,41.40003734444444,-81.61390031111111
Cuyahoga County-Ohio,2012,2.1243076923076925,41.400982476923076,-81.60525427692308
Cuyahoga County-Ohio,2013,0.12390217391304349,41.39356804347826,-81.54028565217392
Cuyahoga County-Ohio,2014,0.09306269841269842,41.384824650793654,-81.81803644179894
Cuyahoga County-Ohio,2015,0.13760225225225226,41.43786582432432,-81.67828050675675
Dakota County-Minnesota,2010,0.09340116402116402,44.70408485925926,-93.13102581693121
Dakota County-Minnesota,2011,0.0722242090784044,44.70635655708391,-93.15231225859698
Dakota County-Minnesota,2012,0.08912602459016393,44.75046034118852,-93.14709249590163
Dakota County-Minnesota,2013,0.10363423212192263,44.704753650644776,-93.14489688393903
Dakota County-Minnesota,2014,0.08428087167070218,44.7047387566586,-93.14405591283293
Dakota County-Minnesota,2015,0.09650198412698413,44.67125301190476,-93.12121196825397
Dakota County-Minnesota,2016,0.09236797385620915,44.67546133986928,-93.10585166666668
Dakota County-Minnesota,2017,0.0793127147766323,44.684441445017185,-93.11598703608247
Dakota County-Minnesota,2018,0.19867605633802818,44.61224914084507,-93.08280129577464
Dakota County-Minnesota,2019,0.10736440677966101,44.687543660075335,-93.12398627777777
Dakota County-Minnesota,2020,0.09687785016286644,44.674567838762215,-93.1083073762215
Dakota County-Minnesota,2021,0.08837264150943396,44.76463330660378,-93.14912644339623
Dakota County-Minnesota,2022,0.16044545454545456,44.6083663,-92.97704935454546
Dane County-Wisconsin,2016,0.39580000000000004,43.09882,-89.52118
Dane County-Wisconsin,2019,0.06336,43.103222599999995,-89.4933104
Dane County-Wisconsin,2020,0.36024659685863875,43.087940015706806,-89.41600320418847
Dane County-Wisconsin,2021,0.20525897435897436,43.053887991452996,-89.41893972222222
Dane County-Wisconsin,2022,0.265712987012987,43.0645600952381,-89.36112104329004
Dane County-Wisconsin,2023,0.18479354838709677,43.06609126612903,-89.33990153225805
Dane County-Wisconsin,2024,0.0626,43.016193,-89.41248
Darke County-Ohio,2013,0.30471609403254973,40.16515309023508,-84.62223334231464
Dauphin County-Pennsylvania,2010,0.069675,40.2869,-76.6778
Dauphin County-Pennsylvania,2011,0.08069642857142857,40.30156071428571,-76.696275
Dauphin County-Pennsylvania,2012,0.05101639344262295,40.38285482693989,-76.82173606557376
Dauphin County-Pennsylvania,2013,0.05462814070351759,40.350338693467336,-76.83989949748744
Dauphin County-Pennsylvania,2014,0.040468468468468466,40.34267525924925,-76.83645734534534
Dauphin County-Pennsylvania,2015,0.04694190871369295,40.3862643153527,-76.84344522821577
Dauphin County-Pennsylvania,2016,0.03350442477876106,40.34703417402655,-76.8483642477876
Dauphin County-Pennsylvania,2017,0.051732394366197185,40.370528047981225,-76.84586341159624
Dauphin County-Pennsylvania,2018,0.05541951219512196,40.35798341463415,-76.83388195121951
Dauphin County-Pennsylvania,2019,0.05059016393442623,40.35798469945355,-76.8398349726776
Dauphin County-Pennsylvania,2020,0.041812865497076024,40.35065409356725,-76.83186350877193
Dauphin County-Pennsylvania,2021,0.04735820895522388,40.35004343283582,-76.84251229353234
Dauphin County-Pennsylvania,2022,0.0473125,40.354874305555555,-76.85104791666667
Daviess County-Indiana,2010,0.0825,38.5391666666,-87.2230555555
De Witt County-Illinois,2010,0.36381250000000004,40.2549,-89.12946
De Witt County-Illinois,2011,0.31055,40.243516,-89.10452599999999
De Witt County-Illinois,2012,0.3952222222222222,40.2549,-89.12946
De Witt County-Illinois,2013,0.20753225806451614,40.180099,-88.92569229032259
De Witt County-Illinois,2014,0.2727777777777778,40.2549,-89.12946
De Witt County-Illinois,2015,0.2376111111111111,40.2549,-89.12946
De Witt County-Illinois,2016,0.1927,40.2549,-89.12946
De Witt County-Illinois,2017,0.4008333333333333,40.2549,-89.12946
De Witt County-Illinois,2018,0.2940833333333333,40.207585466666664,-88.99361626666668
De Witt County-Illinois,2019,0.26937500000000003,40.2549,-89.12946
De Witt County-Illinois,2020,0.3327857142857143,40.2549,-89.12946
De Witt County-Illinois,2021,0.23033333333333336,40.2549,-89.12946
De Witt County-Illinois,2022,0.09999999999999999,40.2549,-89.12946
DeKalb County-Illinois,2011,0.33759374999999997,41.998306,-88.77487852499999
DeKalb County-Illinois,2012,0.08147457627118644,41.72032627118644,-88.81759596610169
DeKalb County-Illinois,2016,0.30328,42.021615440000005,-88.753981368
DeKalb County-Illinois,2017,0.05654054054054054,41.7221722972973,-88.82618463243243
DeKalb County-Illinois,2021,0.11211428571428571,42.04194217142857,-88.79895834285715
DeKalb County-Illinois,2022,0.02869230769230769,41.729571192307695,-88.84354926923076
DeKalb County-Indiana,2010,0.09666666666666664,41.36708333333333,-84.8389351851
DeKalb County-Indiana,2018,0.26276923076923075,41.36615361693077,-84.96128464103846
Defiance County-Ohio,2010,0.11875,41.338499999999996,-84.5418
Defiance County-Ohio,2011,0.124125,41.338499999999996,-84.5418
Defiance County-Ohio,2012,0.11783673469387755,41.30293265306123,-84.42034285714286
Defiance County-Ohio,2013,0.15243961352657004,41.318695077294684,-84.47453732028985
Defiance County-Ohio,2014,0.38547916666666665,41.321659375,-84.47606215416667
Defiance County-Ohio,2015,0.20445112781954888,41.280852819548876,-84.55347269172933
Delaware County-Indiana,2010,0.17222222222222222,40.23370370363333,-85.40851851849999
Delaware County-New York,2010,0.022766666666666668,42.13712,-74.97161047222222
Delaware County-New York,2013,0.01575,42.406391668750004,-75.02740694375001
Delaware County-New York,2014,0.014613333333333334,42.08998786666667,-74.9356506
Delaware County-New York,2015,0.017750000000000002,42.165951,-75.16003944444444
Delaware County-New York,2016,0.013236363636363636,41.867739,-75.213816
Delaware County-New York,2017,0.01681142857142857,41.90588271428572,-75.23141720642856
Delaware County-New York,2018,0.051,42.3175,-75.39388889
Delaware County-New York,2019,0.032,42.3175,-75.39388889
Delaware County-New York,2023,0.012721428571428573,41.86773899999999,-75.213816
Delaware County-Ohio,2010,0.23637704918032787,40.2020822590164,-83.14523700491803
Delaware County-Ohio,2011,0.14383333333333334,40.191808800000004,-83.07910184999999
Delaware County-Ohio,2012,0.27433846153846153,40.23746205230769,-83.16270337538461
Delaware County-Ohio,2013,0.17472916666666669,40.25798066875,-83.09024619166667
Delaware County-Ohio,2014,0.13693333333333332,40.21603966888889,-82.98688169111111
Delaware County-Ohio,2015,0.1347857142857143,40.20385675,-83.0993627
Delaware County-Pennsylvania,2010,0.13846666666666665,39.86604,-75.52451333333333
Delaware County-Pennsylvania,2011,0.10258333333333332,39.8694,-75.5931
Delaware County-Pennsylvania,2012,0.08716666666666667,39.8694,-75.5931
Delaware County-Pennsylvania,2013,0.11758333333333333,39.8694,-75.5931
Delaware County-Pennsylvania,2014,0.06670000000000001,39.8694,-75.5931
Delaware County-Pennsylvania,2015,0.12966666666666668,39.8694,-75.5931
Delaware County-Pennsylvania,2016,0.074,39.8694,-75.5931
Delaware County-Pennsylvania,2017,0.093,39.8694,-75.5931
Delaware County-Pennsylvania,2018,0.09842909095454545,39.86630367272727,-75.36806781818181
Delaware County-Pennsylvania,2019,0.09227894772807017,39.866537754385966,-75.37090105263157
Delaware County-Pennsylvania,2020,0.09069230794615385,39.86549384615385,-75.53016015384615
Delaware County-Pennsylvania,2021,0.068,39.8694,-75.5931
Delaware County-Pennsylvania,2022,0.14125000000000001,39.8694,-75.5931
Delta County-Michigan,2010,0.02725,45.850631,-86.669251
Delta County-Michigan,2011,0.019789473684210527,45.87470010526316,-86.77164747368421
Delta County-Michigan,2012,0.0166,45.881530299999994,-87.01392430000001
Delta County-Michigan,2013,0.016475,45.850631,-86.669251
Delta County-Michigan,2014,0.0255,45.906909999999996,-86.6302
Delta County-Michigan,2016,0.008666666666666666,45.78367,-87.28503
Delta County-Michigan,2017,0.012875,45.880885,-87.177065
Dickinson County-Michigan,2011,0.020249999999999997,45.7661,-87.70846
Dickinson County-Michigan,2012,0.0115,45.9999,-87.9017
Dickinson County-Michigan,2014,0.0125,45.92849,-87.80672
Dickinson County-Michigan,2015,0.015,45.93225,-87.97015
Dickinson County-Michigan,2016,0.014499999999999999,45.7661,-87.70846
Dickinson County-Michigan,2017,0.017750000000000002,45.9999,-87.9017
Dodge County-Minnesota,2010,0.160625,44.02655554166666,-92.88334064583334
Dodge County-Minnesota,2011,0.14528,44.136593839999996,-92.81292116
Dodge County-Minnesota,2012,0.21475,44.0738445,-92.84476283333333
Dodge County-Minnesota,2014,0.1351078431372549,44.02364145098039,-92.88583332352941
Dodge County-Minnesota,2015,0.14142857142857143,44.02559331428571,-92.88053771428571
Dodge County-Minnesota,2016,0.12462962962962962,44.034654999999994,-92.86907566666667
Dodge County-Minnesota,2017,0.09314285714285714,44.022403857142855,-92.8762389047619
Dodge County-Minnesota,2018,0.16557142857142856,44.034655,-92.86907566666666
Dodge County-Minnesota,2019,0.12321428571428572,43.994745,-92.88705585714285
Dodge County-Minnesota,2020,0.11254545454545455,43.95726790909091,-92.91056027272727
Dodge County-Minnesota,2021,0.08956521739130435,44.00855473913043,-92.88433647826086
Dodge County-Minnesota,2022,0.09857142857142859,44.01015271428572,-92.88340214285715
Dodge County-Wisconsin,2020,0.1628,43.40882116666667,-88.63086203030304
Dodge County-Wisconsin,2021,0.3174281818181818,43.4557729,-88.7484650909091
Dodge County-Wisconsin,2022,0.136939375,43.518073887499995,-88.79472040625
Dodge County-Wisconsin,2023,0.1329064516129032,43.50049282258064,-88.82267111290322
Door County-Wisconsin,2020,0.07363399999999999,44.843246646153844,-87.5056853076923
Door County-Wisconsin,2021,0.06085902173913044,44.88904839130434,-87.37639966304347
Door County-Wisconsin,2022,0.07631,44.82739569565218,-87.3226454347826
Door County-Wisconsin,2023,0.05572897435897435,44.77977523076923,-87.43649794871794
Douglas County-Illinois,2010,0.10171875,39.832134999999994,-88.26746
Douglas County-Illinois,2011,0.10252941176470588,39.81152558823529,-88.22432352941176
Douglas County-Illinois,2012,0.141968253968254,39.812058730158725,-88.3252034920635
Douglas County-Illinois,2013,0.09327777777777778,39.832135,-88.26746
Douglas County-Illinois,2014,0.1783823529411765,39.76858617647059,-88.15718323529411
Douglas County-Illinois,2015,0.07572222222222222,39.832135,-88.26746
Douglas County-Illinois,2016,0.10675384615384616,39.80846009692307,-88.22414122461538
Douglas County-Illinois,2017,0.12865000000000001,39.80992233333333,-88.32314
Douglas County-Illinois,2018,0.10833333333333334,39.832135,-88.26746
Douglas County-Illinois,2019,0.1656388888888889,39.827638888888885,-88.2891311111111
Douglas County-Illinois,2020,0.1285,39.832134999999994,-88.26746
Douglas County-Illinois,2021,0.07634285714285714,39.807483839999996,-88.23536136
Douglas County-Illinois,2022,0.11257142857142857,39.78543491428571,-88.30554468571428
Douglas County-Minnesota,2010,0.04683776595744681,45.92024029787235,-95.39308485904256
Douglas County-Minnesota,2011,0.06404976303317536,45.92354698341232,-95.38120171090048
Douglas County-Minnesota,2012,0.07312203389830509,45.92223826101695,-95.39502849491525
Douglas County-Minnesota,2013,0.036511904761904766,45.91415118253968,-95.39259796428571
Douglas County-Minnesota,2014,0.041148760330578515,45.90442628512396,-95.41697070661158
Douglas County-Minnesota,2015,0.06473118279569892,45.90994949820789,-95.4069604265233
Douglas County-Minnesota,2016,0.09327814569536425,45.90921563245033,-95.41594552980132
Douglas County-Minnesota,2017,0.051181494661921706,45.91548446975089,-95.39802373665479
Douglas County-Minnesota,2018,0.039024793388429756,45.915102148760326,-95.42121047933885
Douglas County-Minnesota,2019,0.0339126213592233,45.931275864077676,-95.45462509223302
Douglas County-Minnesota,2020,0.02944578313253012,45.920971060240966,-95.45862063855421
Douglas County-Minnesota,2021,0.031092592592592592,45.91781701851852,-95.42439854320988
Douglas County-Minnesota,2022,0.045274914089347085,45.899485542955325,-95.40061881443299
Douglas County-Wisconsin,2010,0.12196428571428572,46.63328,-92.094378
Douglas County-Wisconsin,2011,0.24204545454545456,46.633280000000006,-92.094378
Douglas County-Wisconsin,2012,0.09085714285714286,46.63328,-92.094378
Douglas County-Wisconsin,2014,0.18069230769230768,46.63322861538462,-92.09443611538462
Douglas County-Wisconsin,2015,0.07561290322580645,46.63328,-92.09437800000002
Douglas County-Wisconsin,2016,0.29568965517241375,46.63328,-92.09437799999999
Douglas County-Wisconsin,2017,0.37742857142857145,46.63328,-92.094378
Douglas County-Wisconsin,2018,0.43412903225806454,46.63328,-92.09437800000002
Douglas County-Wisconsin,2019,0.3456275,46.601613275,-92.0696005
Douglas County-Wisconsin,2020,0.05227478873239437,46.45915608450704,-91.97421883098592
Douglas County-Wisconsin,2021,0.06576959183673468,46.48346763265306,-91.9267848367347
Douglas County-Wisconsin,2022,0.07259075471698113,46.482571471698115,-91.90525039622642
Douglas County-Wisconsin,2023,0.028389807692307693,46.33128575,-91.95984078846155
Douglas County-Wisconsin,2024,0.023,46.68007,-91.59536
DuPage County-Illinois,2010,0.9199444444444445,41.84568,-88.14661
DuPage County-Illinois,2011,0.89678,41.84505292,-88.14772352
DuPage County-Illinois,2012,1.3749402985074626,41.86817268656716,-88.15576731343283
DuPage County-Illinois,2013,1.1516,41.83803555555556,-88.10826948148147
DuPage County-Illinois,2014,1.4722545454545455,41.844590545454544,-88.14292527272727
DuPage County-Illinois,2015,0.49987394957983194,41.87652739495799,-88.14870596638656
DuPage County-Illinois,2016,0.962472972972973,41.87785027027027,-88.1728045945946
DuPage County-Illinois,2017,1.0455606060606062,41.840169696969696,-88.11232439393939
DuPage County-Illinois,2018,0.7541834862385322,41.838542844036695,-88.1240794495413
DuPage County-Illinois,2019,1.0022222222222221,41.84568,-88.14661
DuPage County-Illinois,2020,1.1272222222222221,41.84568,-88.14661000000001
DuPage County-Illinois,2021,0.5175833333333334,41.834737,-88.17381375000001
DuPage County-Illinois,2022,0.8057916666666666,41.84568,-88.14661000000001
Dubois County-Indiana,2010,0.053333333333333344,38.3297222222,-86.9663888888
Dubois County-Indiana,2019,0.221,38.3925462083,-87.05974916409998
Dunn County-Wisconsin,2020,0.11568076923076924,44.99153604615385,-91.99698728461539
Dunn County-Wisconsin,2021,0.11012252252252251,45.008197603603605,-91.9807749009009
Dunn County-Wisconsin,2022,0.09380567375886524,44.97728195035461,-91.96622422695036
Dunn County-Wisconsin,2023,0.2007794642857143,44.975174133928576,-91.83989023214285
Dunn County-Wisconsin,2024,0.06616666666666667,44.994977000000006,-91.850504
Dutchess County-New York,2010,0.05908125,41.760740275,-73.932445825
Dutchess County-New York,2011,0.06218823529411764,41.75840914705882,-73.93279214705883
Dutchess County-New York,2012,0.06652222222222222,41.79194559259259,-73.85452862962963
Dutchess County-New York,2013,0.06462708333333333,41.705465912499996,-73.91255090416666
Dutchess County-New York,2014,0.04521904761904762,41.82981901904762,-73.78954767619048
Dutchess County-New York,2015,0.055099999999999996,41.76964,-73.92876
Dutchess County-New York,2016,0.056479999999999975,41.76964,-73.92876
Dutchess County-New York,2017,0.05601999999999999,41.76964,-73.92876
Dutchess County-New York,2018,0.05821666666666663,41.7668,-73.92473333333334
Eaton County-Michigan,2011,0.068375,42.622765,-84.78875
Eaton County-Michigan,2016,0.044571428571428574,42.62723142857143,-84.78561428571427
Eau Claire County-Wisconsin,2015,0.11366666666666665,44.82500000000001,-90.926
Eau Claire County-Wisconsin,2016,0.049,44.825,-90.926
Eau Claire County-Wisconsin,2019,0.093625,44.7792,-91.16875999999999
Eau Claire County-Wisconsin,2020,0.21138125,44.76331321875,-91.15747296875
Eau Claire County-Wisconsin,2021,0.18060540540540543,44.77114702702703,-91.22481524324324
Eau Claire County-Wisconsin,2022,0.12604074074074076,44.77882555555556,-91.20776674074075
Eau Claire County-Wisconsin,2023,0.09616326530612244,44.77557640816327,-91.22954787755103
Edgar County-Illinois,2011,0.12653061224489795,39.67358629387755,-87.70566970204082
Edgar County-Illinois,2012,0.0229,39.64013,-87.68574
Edgar County-Illinois,2016,0.12368181818181818,39.64715879999999,-87.61381514545455
Edgar County-Illinois,2021,0.12133333333333333,39.6542152,-87.70075000000001
Edwards County-Illinois,2010,0.19577777777777777,38.51842,-88.13199
Edwards County-Illinois,2011,0.15532,38.529731999999996,-88.08268480000001
Edwards County-Illinois,2012,0.11537096774193549,38.47337961290323,-88.07709651612903
Edwards County-Illinois,2013,0.30400000000000005,38.51842,-88.13199
Edwards County-Illinois,2014,0.264,38.50966828333333,-88.08895865833334
Edwards County-Illinois,2015,0.11919444444444445,38.50091656666667,-88.04592731666668
Edwards County-Illinois,2016,0.17619230769230768,38.477783076923075,-88.08380230769231
Edwards County-Illinois,2017,0.19699999999999998,38.52472102857143,-88.06730931428572
Edwards County-Illinois,2018,0.4075,38.51842,-88.13199
Edwards County-Illinois,2019,0.248,38.51842,-88.13199
Edwards County-Illinois,2020,0.26357142857142857,38.51842,-88.13199
Edwards County-Illinois,2021,0.2025,38.51842,-88.13199000000002
Edwards County-Illinois,2022,0.244125,38.467412249999995,-88.13068
Effingham County-Illinois,2010,0.16456428571428572,39.120107142857144,-88.61447428571428
Effingham County-Illinois,2011,0.22796153846153844,39.11721884615385,-88.61812711538461
Effingham County-Illinois,2012,0.11586309523809524,39.08486596428571,-88.63668525
Effingham County-Illinois,2013,0.14094736842105263,39.11883473684211,-88.61285236842106
Effingham County-Illinois,2014,0.15036842105263157,39.11883473684211,-88.61285236842106
Effingham County-Illinois,2015,0.2499444444444444,39.10399,-88.59393
Effingham County-Illinois,2016,0.19866666666666666,39.10399,-88.59393
Effingham County-Illinois,2017,0.1819125,39.09168178,-88.53772933
Effingham County-Illinois,2018,0.23589655172413793,39.114404827586206,-88.60683413793105
Effingham County-Illinois,2019,0.206625,39.10399,-88.59393
Effingham County-Illinois,2020,0.13999999999999999,39.10399,-88.59393
Effingham County-Illinois,2021,0.16558333333333333,39.10399,-88.59393
Effingham County-Illinois,2022,0.11756,39.112252472,-88.60582389199999
Elk County-Pennsylvania,2018,0.011666666666666667,41.37193333333333,-78.4004
Elk County-Pennsylvania,2022,0.06075,41.468500000000006,-78.6356875
Elkhart County-Indiana,2010,0.05818181818181814,41.65459595951818,-85.84260101007273
Elkhart County-Indiana,2018,0.10554545454545455,41.56864362297273,-85.84513791184546
Emmet County-Michigan,2010,0.013369696969696969,45.40866623939394,-85.00682543939394
Emmet County-Michigan,2011,0.007753333333333333,45.44627196666667,-84.85654060733333
Emmet County-Michigan,2012,0.005929166666666667,45.55217579333333,-85.01442097666667
Emmet County-Michigan,2013,0.008144444444444445,45.5642765,-84.82983535333332
Emmet County-Michigan,2014,0.011782352941176471,45.48987744676471,-84.93647832852942
Emmet County-Michigan,2015,0.015,45.558207374999995,-84.81820984
Emmet County-Michigan,2016,0.00394,45.56994369327273,-84.88715468672729
